"","ID","exp_cond","big_Or01","big_N02","big_Nr03","big_O04","big_E05","big_E06","big_C07","big_C08","big_N09","big_A10","big_Ar11","big_Nr12","big_Er13","big_C14","big_Or15","big_E16","big_O17","big_E18","big_A19","big_Cr20","big_Cr21","big_N22","big_Or23","big_A24","big_Or25","big_C26","big_Er27","big_Nr28","big_Cr29","big_Ar30","big_C31","big_Er32","big_N33","big_Cr34","big_Or35","big_N36","big_Ar37","big_A38","big_Cr39","big_E40","big_Er41","vas_ar","age","gender","edu","occ","income","inc_cur","inc_normed","fav_device","tech_interest","operating_sys","os_use","os_pref","IP","session_length","page_trail","pages_visited","os_auto","fbclid","quit_early","rt_1","rt_2","rt_3","rt_4","rt_5","rt_6","seriousness","so","validation_kicked_in_2","vi_1","vi_2","vi_3","vi_4","vi_5","vi_6","z0_browser_screen_h","z0_browser_screen_w","start","end","plausicheck","true_trail","do_idx"
"245",65876,"66VASnt",2,1.9,2.3,2.2,3.9,2.9,3.3,3.8,1.9,3.7,3.3,4.1,1.6,4,3.8,4.3,1.4,3,3.6,3.5,3.4,3.2,1.6,3.5,1.6,3.4,3,2.2,3.3,3.2,3.5,2.7,2.1,3.5,3.2,2.4,3.5,3.4,3.6,4,3.3,67,19,"woman","high school","student",75000,"dollar",69000,"Apple Watch",68,"mac","mac","mac","192.103.41.208",4754,"start.html - 148.html - 270.html - 270.html - 392.html - 469.html - demosend.html - thank.html",8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,19128,28956,28152,99497,4238287,103763,"participate","jk",0,1,1,1,1,1,1,956,1470,2024-04-29 18:52:47,2024-04-29 20:12:01,0,7,0
"246",17153,"74VAS",1,1,3.8,2.3,2.4,3.9,5,4.4,1.1,4.6,4.2,3.8,1.2,4.1,4.3,3.7,1,3.8,2.5,5,4.3,1.9,4.1,4.1,3.7,4.9,4,1.6,4.8,4.9,3.3,4.7,1.3,3.9,4.3,2,5,3.5,4.9,3.7,4.4,67,19,"woman","high school","student",95000,"dollar",87400,"Apple laptop",62,"mac","mac","mac","97.86.170.162",483,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html - thank.html",9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",NA,NA,13320,NA,74753,93719,49474,92285,"participate","jk",0,1,NA,1,1,1,1,956,1470,2024-04-30 04:02:12,2024-04-30 04:10:15,0,7,0
"247",42393,"74VAS",4.4,3.5,1.9,4.4,2.1,4.2,1.8,1.1,1.7,4.4,4.2,3.9,3.1,2,4.1,4.3,4.2,3,3.9,1.4,1.9,1.6,4.6,2.8,5,3.6,3.6,1.8,2.1,4.4,1.2,3.7,2.4,2.1,5,2.7,4.6,3.4,2.7,4.1,4.4,68,23,"man","primary","student",1400,"euro",1400,"Apple Laptop ",83,"iphone","mac","mac","104.28.64.32",416,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,NA,36646,NA,74277,95892,59809,83752,"participate","ind",0,1,NA,1,1,1,1,844,390,2024-04-30 08:52:53,2024-04-30 08:59:49,0,7,0
"248",16888,"66VASnt",5,1.5,2.1,4.7,4.5,4.8,4.3,3.8,1,5,4.9,1.3,3,4,4.7,4,5,3.5,3.9,3.3,3.5,2.5,4.4,4.8,5,4.6,3.5,2,4.4,3.5,3.4,4.4,1.5,4.4,5,1.3,3.1,4.4,4.7,5,4.3,73,22,"woman","high school","student",5000,"euro",5000,"Android Smartphone",75,"win","win","win","134.34.7.199",765,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,29879,119340,119885,141690,252650,98154,"participate","ind",0,1,1,1,1,1,1,720,1280,2024-04-30 09:44:06,2024-04-30 09:56:51,0,7,0
"249",24527,"74VAS",4,3.7,2.6,4.2,2.1,4.4,4.6,2.5,1.5,4.3,4.5,4,3.9,3.2,4,3.8,2.8,4.1,5,3.5,2.6,4.3,4.2,5,2,4,3.6,1.2,2.5,1.3,2.2,5,1.9,3.8,3.9,1.3,4.2,4.4,3.7,4.4,4,52,21,"woman","primary","student",950,"euro",950,"apple smartphone",42,"iphone","mac","mac","134.34.7.114",283,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,NA,14229,NA,61176,59838,34574,73816,"participate","ind",0,1,NA,1,1,1,1,844,390,2024-04-30 09:52:57,2024-04-30 09:57:40,0,7,0
"250",92013,"89LIK",5,2,2,4,1,3,3,3,5,5,5,4,2,3,5,4,4,4,4,3,3,4,5,5,5,4,2,2,2,3,3,2,4,3,5,3,5,4,2,3,2,4,21,"woman","high school","student",800,NA,800,"Samsung Tablet ",100,"android","win","win","213.152.101.175",262,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 11; moto g(10) Build/RRBS31.Q1-3-48-22; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/123.0.6312.118 Mobile Safari/537.36 StudoBrowser/4.54.5-android-studo (https://studo.com/studo-browser-information-and-contact)",NA,NA,26500,NA,48968,48534,32192,63641,"participate","so",0,1,NA,1,1,1,1,915,412,2024-04-30 13:12:01,2024-04-30 13:16:23,0,7,0
"251",56580,"74VAS",2.2,2.1,3.8,5,1.1,2.6,4.1,4.4,1.5,4.7,4.1,1.2,2.5,4.2,5,2.2,2.6,1.7,4.5,4.2,4.7,1.9,5,3.7,5,4.2,1.6,1.9,4.6,2,2,1.9,1,4.3,5,1,5,3.7,4.6,3.6,3.6,37,19,"woman","high school","student",350,"euro",350,"Android Smartphone ",69,"android","linux","linux","91.137.117.113",354,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Android 14; Mobile; rv:125.0) Gecko/125.0 Firefox/125.0",NA,NA,31110,NA,57497,88826,30488,93285,"participate","so",0,1,NA,1,1,1,1,720,1200,2024-05-01 18:10:01,2024-05-01 18:15:55,0,7,0
"252",52892,"66VASnt",2.9,2,4.3,1.4,1,3.9,4,3.7,1.8,4.1,4.8,2.5,1.9,3.9,3.3,3.5,2.8,2.6,3,4.5,3.2,2.9,1.4,4.9,2.6,3,2.7,1.5,2.2,2.4,4.3,4.1,1.5,4.4,3,1.2,4.9,4.4,3.8,3.5,4.3,66,23,"woman","college","student",520,"euro",520,"Apple Smartphone",41,"win","mac","other","95.91.251.46",330,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,12198,53372,129148,33218,35045,63827,"participate","so",0,1,1,1,1,1,1,864,1536,2024-05-02 09:22:24,2024-05-02 09:27:54,0,7,0
"253",50492,"89LIK",5,2,1,4,2,4,5,4,1,5,5,2,2,4,4,3,4,3,3,4,4,1,4,4,4,5,1,1,5,4,5,2,1,5,5,1,5,3,4,4,3,75,27,"woman","high school","student",0,"euro",0,"iPad",55,"mac","mac","mac","91.33.123.20",211,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",NA,NA,14856,NA,39741,32427,29764,51557,"participate","so",0,1,NA,1,1,1,1,900,1440,2024-05-02 17:33:04,2024-05-02 17:36:35,0,7,0
"254",66911,"74VAS",5,3.7,4.4,4.4,1,3,2,1.9,5,3.1,4.4,4.4,1.3,2,3.6,1.5,4.9,1.3,3.7,4.3,2.4,4.1,2.8,2.7,4.9,2.5,1.3,3.6,2.2,3.8,1.4,2.9,4.9,3.3,4.7,4.5,1.9,2,1.9,1.6,3.3,14,57,"woman","post grad education","self-employed",25000,"dollar",23000,NA,21,"win","win","win","24.234.102.43",196,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,9183,NA,36066,44925,31800,35952,"participate","jk",1,1,NA,1,1,1,1,1080,1920,2024-05-02 19:59:31,2024-05-02 20:02:47,0,7,0
"255",46044,"66VASnt",4.9,3,2.5,4.7,3.8,4.9,4.2,3.8,1.5,4.9,4.9,1.6,4.7,4.4,5,4.5,1.4,3.9,3.9,4.9,2.9,1.4,4.9,4.5,4.9,4.9,4.6,1.8,4.5,4.9,3.7,4.9,1.3,4.7,4.9,1.5,4.9,4.6,4.9,4.8,4.9,66,45,"woman","college graduate","student",0,"euro",0,"iPhone",70,"win","win","win","46.223.160.54",2635100,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,NA,193743,265277,120547,77829,101492,297650,"participate","so",0,1,1,1,1,1,1,960,1707,2024-05-03 11:29:48,2024-06-02 23:28:08,0,7,0
"256",9765,"66VASnt",4.6,1.3,4.3,4.2,4.2,3.5,3.6,4,1.1,4.8,3,4.6,4.3,4.1,4.4,4.6,3.9,2.7,4.6,3.3,4.8,1.2,4.7,4.1,4.6,1.9,4.8,1.5,3.9,3.5,3.1,4.6,1.7,2.3,4.8,3,4.5,4.5,3.5,4.4,4.8,87,26,"man","college","student",1100,"euro",1100,"Dell Notebook, i9, 256 GB ",70,"mac","mac","win","95.208.211.114",476,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15",NA,NA,38607,92499,69814,53926,81290,136753,"participate","so",0,1,1,1,1,1,1,956,1470,2024-05-03 18:38:16,2024-05-03 18:46:12,0,7,0
"257",32347,"89LIK",5,1,4,4,1,3,4,4,2,4,5,2,2,5,5,2,5,2,4,3,3,1,5,5,4,5,2,1,2,4,3,2,2,4,4,2,5,4,4,4,4,60,29,"woman","college","student",60000,"dollar",55200," apple iPhone",67,"win","win","win","136.56.173.94",218,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",NA,NA,54987,NA,19790,30599,20827,61254,"participate","jk",0,1,NA,1,1,1,1,1440,2560,2024-05-04 04:38:20,2024-05-04 04:41:58,0,7,0
"258",7860,"89LIK",5,3,5,2,1,1,3,5,4,5,4,5,1,4,4,1,5,2,1,5,4,4,5,3,5,5,2,3,5,2,2,2,5,3,5,5,2,3,5,1,3,6,20,"woman","high school","student",900,"euro",900,"samsung tablet",13,"linux","other","other","141.70.82.213",397,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Safari/537.36",NA,NA,28470,NA,40467,67450,49127,153253,"participate","so",0,1,NA,1,1,1,1,825,1318,2024-05-04 21:29:10,2024-05-04 21:35:47,0,7,0
"259",96296,"89LIK",5,2,5,5,3,3,4,4,1,5,5,4,4,4,5,4,5,4,5,4,4,4,4,4,4,5,2,1,2,4,2,4,3,4,5,2,5,4,5,5,5,85,22,"woman","high school",NA,850,"euro",850,"Android Smartphone ",3,"android","win","win","89.0.53.249",289,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; MAR-LX1A Build/HUAWEIMAR-L21A; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/124.0.6367.54 Mobile Safari/537.36 StudoBrowser/4.54.5-android-studo (https://studo.com/studo-browser-information-and-contact)",NA,NA,41099,NA,37989,41875,32678,91768,"participate","so",0,1,NA,1,1,1,1,771,360,2024-05-04 22:21:57,2024-05-04 22:26:46,0,7,0
"260",18236,"89LIK",5,5,2,5,3,3,1,2,2,5,5,4,3,4,5,3,4,3,4,2,1,2,4,5,5,1,3,2,2,2,1,4,3,3,5,3,5,5,5,4,5,91,32,"woman","college","self-employed",3000,"euro",3000,"Canon camera",12,"iphone","mac","mac","141.70.82.201",204,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",NA,NA,12594,NA,36335,28032,20893,64611,"participate","so",0,1,NA,1,1,1,1,812,375,2024-05-05 10:53:24,2024-05-05 10:56:48,0,7,0
"261",56949,"89LIK",1,3,2,5,3,4,2,4,3,5,2,4,4,4,5,4,3,3,3,3,2,1,5,5,4,4,4,2,2,5,4,4,1,4,4,2,5,4,5,4,5,43,21,"man","high school","student",1000,"euro",1000,"mac",61,"mac","mac","mac","77.186.30.228",399,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,79628,NA,56707,52240,59185,116264,"participate","so",0,1,NA,1,1,1,1,956,1470,2024-05-05 11:09:33,2024-05-05 11:16:12,0,7,0
"262",48211,"66VASnt",4.6,2.9,4.1,4.3,2,2.6,2.6,3.3,3.7,4.2,4.4,3.5,2.6,3.1,3.3,2.8,2.9,1.2,4,4.4,2.9,2.8,3.8,4,4.2,3.5,1.7,3.8,2.4,4,2.2,2.8,2.6,3.3,4.4,2,4,3.4,3.4,3.2,3.1,57,19,"woman","high school","student",550,"euro",550,"Smartphone",30,"win","win","win","141.70.82.203",249,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0",NA,NA,27904,49200,39080,29675,35080,67323,"participate","so",1,1,1,1,1,1,1,864,1536,2024-05-05 11:17:21,2024-05-05 11:21:30,0,7,0
"263",10750,"89LIK",4,3,2,5,2,4,4,3,2,5,5,3,3,4,5,4,4,2,5,4,3,2,4,4,5,5,3,2,4,5,4,4,1,5,5,3,5,4,4,4,5,76,20,"woman","high school","student",980,"euro",980,"apple I Phone",42,"iphone","mac","mac","80.187.70.23",479,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,NA,22363,NA,60112,83851,50778,79526,"participate","so",0,1,NA,1,1,1,1,844,390,2024-05-05 11:59:26,2024-05-05 12:07:25,0,7,0
"264",1272,"74VAS",5,1.8,3.7,5,1,3.1,4.4,3.6,2.4,3.8,5,3.6,2.9,3.7,5,2,5,3.5,3.1,2,3.1,3,5,2.6,2.4,4.6,2.9,3,3.3,5,3.3,3.8,3.2,2.9,3.8,3.4,4.7,3.2,4.4,1.7,4.4,62,32,"woman","post grad education","self-employed",NA,NA,NA,NA,31,"android","win","win","121.98.187.175",278,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Android 13; Mobile; rv:125.0) Gecko/125.0 Firefox/125.0",NA,NA,19357,NA,42536,46252,55427,48484,"participate","jk",1,1,NA,1,1,1,1,800,360,2024-05-05 12:50:33,2024-05-05 12:55:11,0,7,0
"265",26217,"66VASnt",4.6,3.6,3.1,4.9,4.3,4.2,2.1,2.2,1.6,3.8,3.1,3.6,2.4,3.3,4.6,3.2,4,2.6,1.8,2.2,2.3,1.2,4.9,3.7,4.6,4.5,3.8,3.1,2.1,3,2.6,3.9,1.6,4.7,4.9,1.2,4.4,2.1,4.3,3.7,4.3,58,17,"woman","high school","student",10000,"dollar",9200,"Iphone",17,"linux","mac","mac","107.11.118.52",448,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,NA,23004,68339,87191,32148,49165,180257,"participate","jk",0,1,1,1,1,1,1,864,1536,2024-05-06 03:15:15,2024-05-06 03:22:43,0,7,0
"266",84866,"89LIK",2,4,2,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,"woman",NA,NA,NA,NA,NA,NA,NA,"linux",NA,NA,"107.11.118.52",562,"start.html - 148.html - 270.html",3,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,NA,477577,NA,81276,NA,NA,NA,"justLook","jk",0,1,NA,1,NA,NA,NA,864,1536,2024-05-06 04:10:32,2024-05-06 04:19:54,0,3,10
"267",58973,"66VASnt",4.6,4.8,4.6,4.5,3.2,1.6,1.1,4,3.7,4.8,1.7,4.7,1.1,2.9,4.6,2.7,4.7,4.1,4.7,1.7,1.2,4.9,3.9,4.9,4.6,4.7,1.1,4.4,1.1,4.4,1.2,2.1,4.4,2,4.9,4.5,4.7,2.3,2.4,1.9,1.4,80,17,"woman","primary","student",0,"dollar",0,"Apple iphone 12",6,"win","win","mac","172.59.32.169",566,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,221355,61206,44808,42561,46800,141599,"participate","jk",0,1,1,1,1,1,1,768,1366,2024-05-06 04:54:49,2024-05-06 05:04:15,0,7,0
"268",2751,"89LIK",5,3,5,4,3,4,1,1,3,4,5,2,3,1,4,3,5,4,4,2,2,2,5,5,4,4,4,3,1,5,1,5,2,2,4,2,5,3,4,4,4,51,22,"woman","high school","student",0,"euro",0,"Android Smartphone",60,"linux","win","win","134.34.7.203",360,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,NA,39359,NA,60244,68578,35319,70517,"participate","so",0,1,NA,1,1,1,1,825,1318,2024-05-06 11:53:56,2024-05-06 11:59:56,0,7,0
"269",58233,"66VASnt",5,2,4,5,3.6,3.9,4,1.9,1,1.5,1.9,4.3,3.2,1.8,5,3.6,1,4,2.3,4,2.3,4.7,1.6,4.1,5,5,4.1,1,4.9,1.8,1,4.5,1.3,1.9,4.9,4.2,1.9,1.6,3.2,5,4.5,85,23,"woman","primary","student",1300,"euro",1300,"macbook",13,"mac","mac","mac","141.70.82.202",250,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",NA,NA,8545,50780,39212,33837,48886,66297,"participate","so",0,1,1,1,1,1,1,900,1440,2024-05-06 19:51:38,2024-05-06 19:55:48,0,7,0
"270",20116,"66VASnt",3,2,4,3,1,5,4,4,2,5,5,2,1,4,4,3,3,3,5,4,3,4,4,5,4,5,1,3,4,2,2,1,1,4,4,2,5,5,4,2,1,66,20,"woman","high school","student",NA,"euro",NA,NA,66,"mac","mac","mac","5.10.9.106",1365,"start.html - 148.html - 270.html - 392.html - 392.html - 469.html - demosend.html - thank.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",NA,NA,14700,85879,49880,165550,66433,32012,"participate","so",1,1,1,1,1,1,1,1080,810,2024-05-06 21:22:09,2024-05-06 21:44:54,0,7,0
"271",10130,"74VAS",3.7,3.4,4.1,3.5,3,3.7,3.6,3.2,2.1,3.8,3.4,3.6,3.4,3.4,2,2.7,3,3.5,3.6,3.8,2.5,3.3,3.3,3.2,3.4,2.4,3.4,2.7,2.8,4,1.7,3.6,2.7,3.6,3.8,3.2,4.1,2.1,4.9,3.6,4.6,61,33,"woman","college graduate","employed",3000,"euro",3000,"iPhone",54,"mac","mac","mac","82.218.154.11",280,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",NA,NA,26106,NA,49532,55620,50095,56721,"participate","jk",0,1,NA,1,1,1,1,900,1440,2024-05-06 21:30:17,2024-05-06 21:34:57,0,7,0
"272",74965,"66VASnt",4.7,3.8,4.5,5,5,5,4.3,4.4,1.5,5,4.6,5,5,4.5,5,5,4.8,5,5,5,1,4,5,5,5,5,5,1,1,5,1.6,4.9,4.2,2.9,5,5,5,4.1,4.5,4.1,5,86,20,"woman","high school","student",8000,"dollar",7360,"Apple Laptop",59,"mac","mac","mac","141.70.82.200",278,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15",NA,NA,13392,49718,43015,28518,36620,103897,"participate","ind",0,1,1,1,1,1,1,900,1440,2024-05-07 07:26:26,2024-05-07 07:31:04,0,7,0
"273",86326,"74VAS",4.4,3.7,3.6,4.4,4,4,3,3.4,3.2,5,5,3.4,3.8,3.6,3.8,4,4.4,3.4,4.6,2.8,3.4,3.3,4.1,4.2,4.3,3.5,3.7,3.1,2.5,4.4,2.5,4.6,3.2,3.9,4.6,2.7,4.2,4.3,3.6,5,3.7,55,20,"woman","high school","student",0,"euro",0,"Apple Smartphone",0,"mac","mac","mac","134.34.7.112",413,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,15481,NA,46092,56836,169548,70831,"participate","so",0,1,NA,1,1,1,1,800,1280,2024-05-07 09:15:47,2024-05-07 09:22:40,0,7,0
"274",43224,"66VASnt",4.6,2.6,4,4.3,1.2,1.2,3.9,4.3,4.3,4.8,4.8,4.8,1.1,4.4,4.3,1.1,4.7,1.2,2.9,4.9,4.8,4.6,4.5,4.8,4.4,4.5,1.1,4.3,3.6,4.7,2.8,1.1,4.5,4.4,4,4.6,4.6,3.5,4.3,1.8,1.8,28,22,"woman","high school","student",NA,NA,NA,NA,69,"win","win","win","134.34.7.130",497,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,13656,84051,116497,69902,95443,113501,"participate","so",1,1,1,1,1,1,1,768,1366,2024-05-07 12:38:28,2024-05-07 12:46:45,0,7,0
"275",73471,"74VAS",5,3.5,4,4.1,3.7,2.6,2.7,3.7,1.1,4.9,2.3,4.1,3.3,3.6,2.4,3.3,4.4,3.8,3.8,4,2.3,3.9,4.7,4.5,3.9,2.6,3.7,2.1,2.5,3.6,2.2,3.6,2.5,2.6,4.6,2.4,5,3.7,4.4,2.6,3.8,33,20,"woman","high school",NA,2000,"dollar",1840,"iphone",19,"mac","mac","mac","134.53.88.217",527,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,14693,NA,41723,55212,107436,256562,"participate","jk",0,1,NA,1,1,1,1,900,1440,2024-05-07 15:42:14,2024-05-07 15:51:01,0,7,0
"276",82999,"89LIK",5,2,4,5,2,4,2,2,1,5,5,4,4,5,5,4,5,4,5,5,4,3,5,4,5,5,3,1,4,5,2,3,3,4,5,3,3,4,5,5,5,78,22,"woman","high school","student",850,"euro",850,"Android Smartphone",5,"win","win","win","95.223.86.36",402,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,16586,NA,32261,123893,54645,66502,"participate","so",0,1,NA,1,1,1,1,864,1536,2024-05-07 18:46:29,2024-05-07 18:53:11,0,7,0
"277",7389,"66VASnt",5,3.9,4.2,4.2,3.8,3.6,2.1,1.7,1.5,4.3,2.7,4.3,4.2,2.5,4.2,4,4.3,4.6,3.5,1.3,1.5,4.4,4.4,3.7,4.8,4.4,3.8,2.6,2,2.7,1.3,4.7,4,2.2,4.5,3.9,3.5,1.8,4.2,3.9,4.9,55,21,"woman","high school","student",800,"euro",800,"Android Smartphone",6,"win","win","win","89.134.9.42",291,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,NA,23941,78810,48882,34725,38064,62997,"participate","so",0,1,1,1,1,1,1,768,1366,2024-05-08 01:33:31,2024-05-08 01:38:22,0,7,0
"278",49682,"74VAS",5,2.4,2.2,5,2.3,3.3,2.1,2.6,2.7,5,4.3,2,2.3,4.5,4,3.8,4.1,2.6,3.3,1.4,1.7,2.9,3.9,3.7,4.1,4,1.7,3,4.1,2.3,1.7,2.3,2,4.1,4.5,1.5,4.3,4,4.6,2.7,3.7,54,22,"woman","high school","student",1200,"euro",1200,"Lenovo Laptop",17,"win","win","win","217.231.114.225",255,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",NA,NA,16028,NA,47600,37559,48500,62750,"participate","so",0,1,NA,1,1,1,1,720,1280,2024-05-08 10:10:09,2024-05-08 10:14:24,0,7,0
